,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,age_bin,edu_bin,marital_bin,race_bin
17784,46, Private,233056, HS-grad,9, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,37, United-States, <=50K,31-60,low,married,Non-White
17785,53, Private,282861, Bachelors,5, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
17786,37, Private,99265, Masters,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K,31-60,high,married,Non-White
17787,42, ?,191636, HS-grad,9, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,40, United-States, <=50K,31-60,low,married,Non-White
17788,48, Private,234455, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K,31-60,high,married,Non-White
17789,39, Self-emp-not-inc,458547, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K,31-60,high,married,Non-White
17790,24, Private,200546, 11th,7, Never-married, Protective-serv, Other-relative, White, Female,0,0,34, United-States, <=50K,<=30,low,not-married,Non-White
17791,21, Private,162728, 11th,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,51, United-States, <=50K,<=30,low,not-married,Non-White
17792,41, Private,189526, Prof-school,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,59, England, >50K,31-60,high,married,Non-White
17793,52, State-gov,191008, Some-college,3, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K,31-60,low,married,Non-White
17794,41, Private,218169, HS-grad,16, Married-civ-spouse, Sales, Husband, White, Male,0,0,61, United-States, <=50K,31-60,high,married,Non-White
17795,51, Local-gov,265085, 11th,7, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,32, India, <=50K,31-60,low,not-married,Non-White
17796,26, Private,103652, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,61, United-States, <=50K,<=30,high,not-married,Non-White
17797,43, State-gov,367400, Bachelors,13, Married-spouse-absent, Protective-serv, Husband, White, Male,0,0,56, United-States, <=50K,31-60,high,married,Non-White
17798,31, Self-emp-not-inc,119140, Assoc-acdm,4, Married-spouse-absent, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K,31-60,low,married,Non-White
17799,41, Private,186827, Some-college,5, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K,31-60,low,married,Non-White
17800,52, Private,149936, Bachelors,16, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, ?, >50K,31-60,high,married,Non-White
17801,29, Never-worked,128275, Some-college,10, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,13, United-States, <=50K,<=30,low,married,Non-White
17802,34, Private,161474, HS-grad,9, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Vietnam, <=50K,31-60,low,not-married,Non-White
17803,43, Self-emp-not-inc,303210, Some-college,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K,31-60,high,married,Non-White
17804,39, Private,161971, HS-grad,9, Married-spouse-absent, Machine-op-inspct, Not-in-family, Black, Female,0,0,56, Mexico, <=50K,31-60,low,married,Non-White
17805,43, ?,224491, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
17806,41, Private,198251, Bachelors,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,49, United-States, >50K,31-60,high,married,Non-White
17807,56, Private,158866, Some-college,4, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,33, United-States, <=50K,31-60,low,married,Non-White
17808,50, Private,202842, 11th,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,36, United-States, <=50K,31-60,low,not-married,Non-White
17809,52, Private,330907, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,31-60,low,married,Non-White
17810,88, Private,75311, 7th-8th,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States, <=50K,61+,low,married,Non-White
17811,27, Private,283309, 7th-8th,9, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
17812,25, ?,110069, HS-grad,3, Widowed, ?, Own-child, White, Female,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
17813,44, Private,193849, HS-grad,9, Divorced, Transport-moving, Unmarried, White, Female,0,0,37, United-States, <=50K,31-60,low,not-married,Non-White
17814,44, Private,342534, Some-college,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
17815,39, Local-gov,75854, Assoc-voc,13, Separated, Tech-support, Not-in-family, White, Female,0,0,40, China, <=50K,31-60,high,not-married,Non-White
17816,44, Private,115649, HS-grad,9, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
17817,70, Private,130130, Some-college,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K,61+,low,married,Non-White
17818,32, Private,189125, Some-college,9, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K,31-60,low,married,Non-White
17819,28, ?,317718, 11th,9, Never-married, ?, Own-child, White, Male,0,0,13, United-States, <=50K,<=30,low,not-married,Non-White
17820,44, Private,104772, HS-grad,9, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K,31-60,low,married,Non-White
17821,42, Private,98152, HS-grad,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K,31-60,low,married,Non-White
17822,33, Private,138449, Assoc-voc,5, Never-married, Adm-clerical, Other-relative, White, Male,0,0,50, Laos, <=50K,31-60,low,not-married,Non-White
17823,32, Private,135055, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
17824,52, ?,109991, Some-college,5, Never-married, ?, Not-in-family, White, Male,0,0,20, United-States, <=50K,31-60,low,not-married,Non-White
17825,38, Private,193323, HS-grad,9, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,13, United-States, <=50K,31-60,low,not-married,Non-White
17826,37, Private,164292, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
17827,38, Private,177524, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,33, Nicaragua, <=50K,31-60,low,not-married,Non-White
17828,48, Private,238327, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K,31-60,high,married,Non-White
17829,55, Private,214132, 9th,6, Widowed, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
17830,46, Private,97182, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K,31-60,low,not-married,Non-White
17831,35, Self-emp-not-inc,105149, 9th,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25, United-States, <=50K,31-60,low,married,Non-White
17832,60, Private,212739, HS-grad,3, Separated, Sales, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K,31-60,low,not-married,Non-White
17833,33, Private,273571, Doctorate,5, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, England, >50K,31-60,low,married,Non-White
17834,46, Self-emp-not-inc,53195, Prof-school,15, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,56, United-States, <=50K,31-60,high,married,Non-White
17835,22, Private,80242, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,58, Mexico, <=50K,<=30,low,married,Non-White
17836,34, Private,270000, 7th-8th,11, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K,31-60,high,married,Non-White
17837,50, Private,296639, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
17838,29, Private,145868, HS-grad,9, Separated, Handlers-cleaners, Unmarried, White, Female,0,0,32, Thailand, <=50K,<=30,low,not-married,Non-White
17839,20, Private,66920, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
17840,63, Private,154756, HS-grad,9, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,25, United-States, <=50K,61+,low,not-married,Non-White
17841,32, Local-gov,171064, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,71, United-States, >50K,31-60,high,married,Non-White
17842,27, Private,111179, 9th,10, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,35, United-States, <=50K,<=30,low,married,Non-White
17843,40, Private,60289, HS-grad,12, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,high,not-married,Non-White
17844,45, Private,188755, Bachelors,14, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,50, United-States, >50K,31-60,high,married,Non-White
17845,23, Private,188029, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K,<=30,high,not-married,Non-White
17846,23, Private,31979, Assoc-acdm,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K,<=30,high,not-married,Non-White
17847,58, Private,367143, HS-grad,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,31, United-States, <=50K,31-60,low,not-married,Non-White
17848,43, Private,186870, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K,31-60,low,not-married,Non-White
17849,43, Never-worked,143336, Assoc-voc,13, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,high,not-married,Non-White
17850,17, Private,220557, 7th-8th,10, Never-married, ?, Own-child, White, Male,0,0,36, United-States, <=50K,<=30,low,not-married,Non-White
17851,40, Self-emp-not-inc,203699, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K,31-60,high,married,Non-White
17852,38, Private,172208, Bachelors,13, Separated, Prof-specialty, Own-child, Black, Female,0,0,20, United-States, <=50K,31-60,high,not-married,Non-White
17853,29, State-gov,114441, Assoc-acdm,13, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,3870,0,40, Japan, <=50K,<=30,high,married,Non-White
17854,39, Private,31134, Some-college,10, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,10, El-Salvador, <=50K,31-60,low,not-married,Non-White
17855,25, Private,158112, 9th,5, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
17856,33, Private,187150, Masters,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K,31-60,low,married,Non-White
17857,50, Private,181476, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
17858,25, Self-emp-not-inc,184504, 11th,7, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,61, United-States, <=50K,<=30,low,not-married,Non-White
17859,22, Private,102920, Assoc-voc,13, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K,<=30,high,not-married,Non-White
17860,43, ?,164597, 7th-8th,9, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0,0,36, Vietnam, <=50K,31-60,low,married,Non-White
17861,48, Private,223495, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K,31-60,high,married,Non-White
17862,56, Private,27921, Bachelors,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,81, United-States, <=50K,31-60,low,married,Non-White
17863,45, Private,344303, HS-grad,15, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K,31-60,high,married,Non-White
17864,52, Private,296754, Assoc-voc,9, Married-AF-spouse, Sales, Wife, Black, Male,0,0,19, United-States, <=50K,31-60,low,married,Non-White
17865,42, Private,390029, Some-college,10, Never-married, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
17866,29, Private,264555, Bachelors,13, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K,<=30,high,married,Non-White
17867,45, Private,120974, 5th-6th,2, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, South, <=50K,31-60,low,married,Non-White
17868,44, Federal-gov,40923, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,51, United-States, >50K,31-60,high,married,Non-White
17869,24, Private,336322, Some-college,4, Never-married, Other-service, Own-child, White, Male,0,0,14, United-States, <=50K,<=30,low,not-married,Non-White
17870,37, Private,314018, HS-grad,3, Married-spouse-absent, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,low,married,Non-White
17871,48, Self-emp-not-inc,375004, HS-grad,14, Separated, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K,31-60,high,not-married,Non-White
17872,36, Private,200910, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
17873,28, Private,156654, HS-grad,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,59, United-States, <=50K,<=30,low,married,Non-White
17874,21, Private,266089, 10th,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
17875,22, Private,90780, 11th,10, Never-married, Protective-serv, Not-in-family, White, Male,0,0,33, United-States, <=50K,<=30,low,not-married,Non-White
17876,53, State-gov,237326, Masters,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K,31-60,low,married,Non-White
17877,49, Local-gov,266009, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,8026,1793,40, United-States, >50K,31-60,high,married,Non-White
17878,19, Private,108472, Some-college,9, Married-civ-spouse, ?, Other-relative, White, Male,0,0,40, United-States, <=50K,<=30,low,married,Non-White
17879,23, ?,196859, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,10, United-States, <=50K,<=30,low,not-married,Non-White
17880,19, Private,161197, 7th-8th,5, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,13, United-States, <=50K,<=30,low,not-married,Non-White
17881,30, Self-emp-not-inc,195276, Assoc-voc,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,<=30,low,married,Non-White
17882,21, Private,177400, Assoc-voc,4, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,37, United-States, <=50K,<=30,low,not-married,Non-White
17883,20, Private,201567, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
17884,68, Private,276392, HS-grad,9, Divorced, Sales, Wife, White, Female,0,0,40, United-States, <=50K,61+,low,not-married,Non-White
17885,27, Private,92702, HS-grad,9, Widowed, Adm-clerical, Own-child, Black, Female,0,0,50, El-Salvador, <=50K,<=30,low,not-married,Non-White
17886,62, Private,118920, 10th,10, Widowed, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K,61+,low,not-married,Non-White
17887,54, State-gov,306302, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K,31-60,high,married,Non-White
17888,40, Private,152742, Assoc-voc,9, Divorced, Other-service, Not-in-family, Black, Female,0,0,35, United-States, <=50K,31-60,low,not-married,Non-White
17889,22, Private,217622, HS-grad,3, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K,<=30,low,not-married,Non-White
17890,37, Private,190486, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,33, Portugal, <=50K,31-60,low,not-married,Non-White
17891,35, Local-gov,182694, Doctorate,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,61, United-States, <=50K,31-60,low,married,Non-White
17892,45, Private,191058, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,93989,0,40, Italy, >50K,31-60,low,married,Non-White
17893,27, Private,308845, HS-grad,9, Married-AF-spouse, Tech-support, Not-in-family, White, Female,0,0,20, United-States, <=50K,<=30,low,married,Non-White
17894,30, Private,128421, HS-grad,9, Separated, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,37, United-States, <=50K,<=30,low,not-married,Non-White
17895,48, Private,41405, Some-college,10, Separated, Other-service, Other-relative, White, Female,0,0,25, United-States, <=50K,31-60,low,not-married,Non-White
17896,44, Private,108644, Assoc-acdm,13, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K,31-60,high,not-married,Non-White
17897,43, Local-gov,116742, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K,31-60,low,married,Non-White
17898,24, Private,507352, HS-grad,7, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K,<=30,low,not-married,Non-White
17899,25, State-gov,186491, Some-college,8, Widowed, Exec-managerial, Unmarried, Black, Male,0,0,12, United-States, <=50K,<=30,low,not-married,Non-White
17900,34, Private,66758, HS-grad,7, Divorced, Other-service, Not-in-family, White, Female,0,0,36, United-States, <=50K,31-60,low,not-married,Non-White
17901,55, Private,133261, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1949,50, United-States, >50K,31-60,high,married,Non-White
17902,42, Private,180126, HS-grad,9, Divorced, ?, Not-in-family, White, Female,0,0,45, United-States, <=50K,31-60,low,not-married,Non-White
17903,41, Private,206468, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K,31-60,high,married,Non-White
17904,51, Private,193863, Preschool,15, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, <=50K,31-60,high,married,Non-White
17905,57, Private,160552, 10th,4, Married-AF-spouse, Exec-managerial, Unmarried, White, Male,0,0,58, South, <=50K,31-60,low,married,Non-White
17906,43, State-gov,393928, Masters,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K,31-60,high,married,Non-White
17907,35, Private,168392, Doctorate,15, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K,31-60,high,married,Non-White
17908,23, Private,392173, Preschool,12, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K,<=30,high,not-married,Non-White
17909,18, Private,251362, 10th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,38, United-States, <=50K,<=30,low,not-married,Non-White
17910,20, Private,180346, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,36, United-States, <=50K,<=30,low,not-married,Non-White
17911,38, Private,171875, Assoc-voc,13, Never-married, Exec-managerial, Unmarried, White, Male,0,0,37, Hong, >50K,31-60,high,not-married,Non-White
17912,23, Private,191197, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,14, United-States, <=50K,<=30,low,not-married,Non-White
17913,24, Private,157085, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,36, Haiti, <=50K,<=30,low,not-married,Non-White
17914,40, Self-emp-inc,399264, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Taiwan, <=50K,31-60,low,married,Non-White
17915,45, Federal-gov,214376, HS-grad,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,28, Jamaica, <=50K,31-60,low,married,Non-White
17916,42, Private,215817, Assoc-acdm,16, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Taiwan, >50K,31-60,high,married,Non-White
17917,46, Self-emp-inc,214142, Prof-school,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,9520,0,50, United-States, >50K,31-60,high,married,Non-White
17918,41, Private,32794, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
17919,23, Federal-gov,63947, 9th,10, Never-married, Sales, Own-child, White, Female,0,0,51, Cambodia, <=50K,<=30,low,not-married,Non-White
17920,45, Private,75552, HS-grad,13, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, Mexico, <=50K,31-60,high,not-married,Non-White
17921,21, Private,99458, Bachelors,12, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K,<=30,high,not-married,Non-White
17922,19, Private,217507, 11th,10, Never-married, Other-service, Own-child, White, Male,0,0,39, United-States, <=50K,<=30,low,not-married,Non-White
17923,34, Private,72839, 1st-4th,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K,31-60,high,not-married,Non-White
17924,24, ?,216666, Some-college,14, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K,<=30,high,not-married,Non-White
17925,19, Private,190066, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,38, United-States, <=50K,<=30,low,not-married,Non-White
17926,45, Self-emp-inc,204611, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K,31-60,high,married,Non-White
17927,58, Private,190052, 5th-6th,9, Separated, Sales, Unmarried, White, Female,0,0,38, United-States, <=50K,31-60,low,not-married,Non-White
17928,22, Private,210973, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,21, United-States, <=50K,<=30,low,not-married,Non-White
17929,69, Private,114753, HS-grad,13, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K,61+,high,not-married,Non-White
17930,53, Self-emp-not-inc,117736, 10th,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K,31-60,low,married,Non-White
17931,49, Private,108577, Some-college,13, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K,31-60,high,not-married,Non-White
17932,56, Private,206041, Assoc-voc,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K,31-60,high,married,Non-White
17933,17, Private,136571, Assoc-voc,12, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K,<=30,high,not-married,Non-White
17934,47, Self-emp-not-inc,356975, 9th,7, Divorced, Other-service, Not-in-family, Other, Male,0,0,38, United-States, <=50K,31-60,low,not-married,Non-White
17935,29, Private,187251, Bachelors,9, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, Laos, <=50K,<=30,low,not-married,Non-White
17936,17, Private,34340, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
17937,43, Self-emp-not-inc,194227, HS-grad,9, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
17938,24, Local-gov,188910, 10th,7, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,57, Mexico, >50K,<=30,low,married,Non-White
17939,46, Private,106222, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K,31-60,high,married,Non-White
17940,41, Private,353421, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K,31-60,high,married,Non-White
17941,47, ?,212094, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,21, United-States, <=50K,31-60,low,not-married,Non-White
17942,56, Local-gov,189039, Assoc-voc,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,9784,0,40, United-States, >50K,31-60,low,married,Non-White
17943,50, Local-gov,391470, Assoc-acdm,11, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K,31-60,high,married,Non-White
17944,23, Private,194557, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K,<=30,low,not-married,Non-White
17945,37, Private,183566, HS-grad,7, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
17946,39, Private,300273, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,4519,1723,50, United-States, >50K,31-60,high,married,Non-White
17947,22, Self-emp-inc,226147, Assoc-voc,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K,<=30,low,married,Non-White
17948,45, Private,209598, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,55, Mexico, <=50K,31-60,low,married,Non-White
17949,20, Private,308943, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
17950,39, Private,193120, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K,31-60,high,married,Non-White
17951,66, Private,109395, 10th,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States, <=50K,61+,low,married,Non-White
17952,42, Private,181525, HS-grad,5, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
17953,61, ?,120469, HS-grad,5, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K,61+,low,not-married,Non-White
17954,61, Private,121752, HS-grad,6, Divorced, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K,61+,low,not-married,Non-White
17955,27, Private,116544, Some-college,9, Separated, Transport-moving, Other-relative, Amer-Indian-Eskimo, Female,0,1386,50, Iran, <=50K,<=30,low,not-married,Non-White
17956,42, Federal-gov,346180, 12th,12, Widowed, Farming-fishing, Other-relative, White, Female,0,0,40, United-States, <=50K,31-60,high,not-married,Non-White
17957,43, Federal-gov,134071, 9th,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,32, United-States, <=50K,31-60,low,married,Non-White
17958,48, Private,293339, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,36, United-States, <=50K,31-60,low,not-married,Non-White
17959,45, Self-emp-not-inc,391044, Bachelors,6, Married-spouse-absent, Handlers-cleaners, Husband, White, Female,0,0,12, United-States, <=50K,31-60,low,married,Non-White
17960,42, Federal-gov,185864, Bachelors,12, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,high,not-married,Non-White
17961,22, Private,422626, Some-college,10, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K,<=30,low,married,Non-White
17962,45, Private,215731, HS-grad,9, Divorced, Other-service, Not-in-family, Black, Female,0,0,36, United-States, <=50K,31-60,low,not-married,Non-White
17963,24, Private,32865, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Female,0,0,61, United-States, <=50K,<=30,low,not-married,Non-White
17964,21, ?,196304, Some-college,10, Never-married, ?, Own-child, Black, Female,0,0,32, United-States, <=50K,<=30,low,not-married,Non-White
17965,36, Federal-gov,114816, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1629,59, United-States, >50K,31-60,high,married,Non-White
17966,31, Never-worked,180249, Bachelors,4, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,82, United-States, <=50K,31-60,low,not-married,Non-White
17967,24, Private,215505, 10th,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,34, United-States, <=50K,<=30,low,not-married,Non-White
17968,29, Private,187737, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,21, United-States, <=50K,<=30,low,not-married,Non-White
17969,39, Private,189187, Assoc-voc,6, Never-married, Other-service, Own-child, White, Male,0,0,50, United-States, <=50K,31-60,low,not-married,Non-White
17970,37, Private,89903, HS-grad,9, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,44, Yugoslavia, <=50K,31-60,low,not-married,Non-White
